,datahora,nome_drs,pacientes_uti_mm7d,total_covid_uti_mm7d,ocupacao_leitos,pop,leitos_pc,internacoes_7d,internacoes_7d_l,internacoes_7v7
2103,01/02/2021,DRS 16 Sorocaba,221.29,317.14,69.78,2461760.0,12.88,454.0,402.0,12.94
2104,01/02/2021,DRS 17 Taubaté,377.14,469.0,80.41,2489629.0,18.84,807.0,871.0,-7.35
2105,01/02/2021,Estado de São Paulo,6032.0,8846.14,68.19,44639899.0,19.82,10724.0,11539.0,-7.06
2106,02/02/2021,DRS 01 Grande São Paulo,3215.86,4819.43,66.73,21138247.0,22.8,5035.0,5703.0,-11.71
2107,02/02/2021,DRS 02 Araçatuba,72.71,128.43,56.61,764041.0,16.81,118.0,122.0,-3.28
2108,02/02/2021,DRS 03 Araraquara,101.29,136.14,74.4,991435.0,13.73,311.0,250.0,24.4
2109,02/02/2021,DRS 04 Baixada Santista,175.86,392.0,44.86,1831884.0,21.4,206.0,242.0,-14.88
2110,02/02/2021,DRS 05 Barretos,65.86,93.14,70.71,425090.0,21.91,137.0,131.0,4.58
2111,02/02/2021,DRS 06 Bauru,226.0,253.43,89.18,1741281.0,14.55,539.0,511.0,5.48
2112,02/02/2021,DRS 07 Campinas,535.43,762.57,70.21,4562125.0,16.72,886.0,942.0,-5.94
2113,02/02/2021,DRS 08 Franca,93.43,109.14,85.61,696336.0,15.67,152.0,162.0,-6.17
2114,02/02/2021,DRS 09 Marília,153.43,195.29,78.57,1109670.0,17.6,317.0,356.0,-10.96
2115,02/02/2021,DRS 10 Piracicaba,184.29,285.14,64.63,1539600.0,18.52,399.0,400.0,-0.25
2116,02/02/2021,DRS 11 Presidente Prudente,64.0,90.14,71.0,752260.0,11.98,177.0,175.0,1.14
2117,02/02/2021,DRS 12 Registro,18.57,49.0,37.9,278754.0,17.58,49.0,54.0,-9.26
2118,02/02/2021,DRS 13 Ribeirão Preto,196.86,250.86,78.47,1477530.0,16.98,447.0,407.0,9.83
2119,02/02/2021,DRS 14 São João da Boa Vista,71.29,129.86,54.9,809836.0,16.04,172.0,167.0,2.99
2120,02/02/2021,DRS 15 São José do Rio Preto,238.57,393.71,60.6,1570421.0,25.07,475.0,550.0,-13.64
2121,02/02/2021,DRS 16 Sorocaba,220.14,318.14,69.2,2461760.0,12.92,465.0,417.0,11.51
2122,02/02/2021,DRS 17 Taubaté,375.14,471.57,79.55,2489629.0,18.94,790.0,865.0,-8.67
2123,02/02/2021,Estado de São Paulo,6008.71,8878.0,67.68,44639899.0,19.89,10675.0,11454.0,-6.8
2124,03/02/2021,DRS 01 Grande São Paulo,3210.14,4816.29,66.65,21138247.0,22.78,5069.0,5549.0,-8.65
2125,03/02/2021,DRS 02 Araçatuba,70.71,126.57,55.87,764041.0,16.57,113.0,125.0,-9.6
2126,03/02/2021,DRS 03 Araraquara,104.57,134.29,77.87,991435.0,13.55,314.0,252.0,24.6
2127,03/02/2021,DRS 04 Baixada Santista,176.43,393.43,44.84,1831884.0,21.48,219.0,233.0,-6.01
2128,03/02/2021,DRS 05 Barretos,62.57,93.14,67.18,425090.0,21.91,124.0,142.0,-12.68
2129,03/02/2021,DRS 06 Bauru,228.71,255.57,89.49,1741281.0,14.68,543.0,502.0,8.17
2130,03/02/2021,DRS 07 Campinas,540.43,759.43,71.16,4562125.0,16.65,846.0,950.0,-10.95
2131,03/02/2021,DRS 08 Franca,93.43,108.86,85.83,696336.0,15.63,150.0,161.0,-6.83
2132,03/02/2021,DRS 09 Marília,151.86,195.86,77.53,1109670.0,17.65,306.0,362.0,-15.47
2133,03/02/2021,DRS 10 Piracicaba,187.86,289.86,64.81,1539600.0,18.83,406.0,407.0,-0.25
2134,03/02/2021,DRS 11 Presidente Prudente,64.57,92.29,69.96,752260.0,12.27,181.0,174.0,4.02
2135,03/02/2021,DRS 12 Registro,19.14,49.0,39.06,278754.0,17.58,43.0,56.0,-23.21
2136,03/02/2021,DRS 13 Ribeirão Preto,194.86,253.43,76.89,1477530.0,17.15,421.0,417.0,0.96
2137,03/02/2021,DRS 14 São João da Boa Vista,69.86,128.14,54.52,809836.0,15.82,169.0,160.0,5.62
2138,03/02/2021,DRS 15 São José do Rio Preto,236.71,394.57,59.99,1570421.0,25.13,472.0,541.0,-12.75
2139,03/02/2021,DRS 16 Sorocaba,222.0,319.0,69.59,2461760.0,12.96,483.0,421.0,14.73
2140,03/02/2021,DRS 17 Taubaté,375.86,477.0,78.8,2489629.0,19.16,780.0,845.0,-7.69
2141,03/02/2021,Estado de São Paulo,6009.71,8886.71,67.63,44639899.0,19.91,10639.0,11297.0,-5.82
2142,04/02/2021,DRS 01 Grande São Paulo,3189.86,4814.71,66.25,21138247.0,22.78,5077.0,5391.0,-5.82
2143,04/02/2021,DRS 02 Araçatuba,69.14,127.43,54.26,764041.0,16.68,106.0,129.0,-17.83
2144,04/02/2021,DRS 03 Araraquara,109.0,133.14,81.87,991435.0,13.43,311.0,259.0,20.08
2145,04/02/2021,DRS 04 Baixada Santista,173.71,391.86,44.33,1831884.0,21.39,214.0,223.0,-4.04
2146,04/02/2021,DRS 05 Barretos,61.71,93.14,66.26,425090.0,21.91,131.0,138.0,-5.07
2147,04/02/2021,DRS 06 Bauru,232.86,259.29,89.81,1741281.0,14.89,563.0,488.0,15.37
2148,04/02/2021,DRS 07 Campinas,540.29,753.43,71.71,4562125.0,16.51,802.0,939.0,-14.59
2149,04/02/2021,DRS 08 Franca,92.71,108.43,85.5,696336.0,15.57,153.0,162.0,-5.56
2150,04/02/2021,DRS 09 Marília,149.57,196.86,75.98,1109670.0,17.74,290.0,371.0,-21.83
2151,04/02/2021,DRS 10 Piracicaba,191.0,294.0,64.97,1539600.0,19.1,421.0,413.0,1.94
2152,04/02/2021,DRS 11 Presidente Prudente,64.29,94.0,68.39,752260.0,12.5,178.0,180.0,-1.11
2153,04/02/2021,DRS 12 Registro,19.57,49.0,39.94,278754.0,17.58,45.0,51.0,-11.76
2154,04/02/2021,DRS 13 Ribeirão Preto,193.14,254.71,75.83,1477530.0,17.24,418.0,415.0,0.72
2155,04/02/2021,DRS 14 São João da Boa Vista,68.57,127.71,53.69,809836.0,15.77,173.0,162.0,6.79
2156,04/02/2021,DRS 15 São José do Rio Preto,237.43,395.43,60.04,1570421.0,25.18,472.0,520.0,-9.23
2157,04/02/2021,DRS 16 Sorocaba,223.43,319.86,69.85,2461760.0,12.99,497.0,418.0,18.9
2158,04/02/2021,DRS 17 Taubaté,375.57,480.71,78.13,2489629.0,19.31,750.0,834.0,-10.07
2159,04/02/2021,Estado de São Paulo,5991.86,8893.71,67.37,44639899.0,19.92,10601.0,11093.0,-4.44
2160,05/02/2021,DRS 01 Grande São Paulo,3176.71,4811.57,66.02,21138247.0,22.76,5064.0,5299.0,-4.43
2161,05/02/2021,DRS 02 Araçatuba,68.14,127.0,53.65,764041.0,16.62,112.0,114.0,-1.75
2162,05/02/2021,DRS 03 Araraquara,112.57,131.43,85.65,991435.0,13.26,309.0,273.0,13.19
2163,05/02/2021,DRS 04 Baixada Santista,174.29,392.71,44.38,1831884.0,21.44,231.0,216.0,6.94
2164,05/02/2021,DRS 05 Barretos,62.0,94.14,65.86,425090.0,22.15,144.0,133.0,8.27
2165,05/02/2021,DRS 06 Bauru,234.86,260.71,90.08,1741281.0,14.97,554.0,495.0,11.92
2166,05/02/2021,DRS 07 Campinas,541.43,753.86,71.82,4562125.0,16.52,777.0,924.0,-15.91
2167,05/02/2021,DRS 08 Franca,92.71,108.29,85.61,696336.0,15.55,163.0,150.0,8.67
2168,05/02/2021,DRS 09 Marília,148.86,197.29,75.45,1109670.0,17.78,273.0,375.0,-27.2
2169,05/02/2021,DRS 10 Piracicaba,194.0,298.86,64.91,1539600.0,19.41,436.0,405.0,7.65
2170,05/02/2021,DRS 11 Presidente Prudente,64.0,95.57,66.97,752260.0,12.7,187.0,185.0,1.08
2171,05/02/2021,DRS 12 Registro,20.57,49.0,41.98,278754.0,17.58,50.0,46.0,8.7
2172,05/02/2021,DRS 13 Ribeirão Preto,194.43,256.29,75.86,1477530.0,17.35,420.0,408.0,2.94
2173,05/02/2021,DRS 14 São João da Boa Vista,69.29,127.57,54.32,809836.0,15.75,175.0,160.0,9.37
2174,05/02/2021,DRS 15 São José do Rio Preto,236.71,396.43,59.71,1570421.0,25.24,479.0,516.0,-7.17
2175,05/02/2021,DRS 16 Sorocaba,223.0,320.71,69.53,2461760.0,13.03,500.0,424.0,17.92
2176,05/02/2021,DRS 17 Taubaté,370.86,486.0,76.31,2489629.0,19.52,720.0,839.0,-14.18
2177,05/02/2021,Estado de São Paulo,5984.43,8907.43,67.18,44639899.0,19.95,10594.0,10962.0,-3.36
2178,06/02/2021,DRS 01 Grande São Paulo,3164.71,4811.86,65.77,21138247.0,22.76,5017.0,5184.0,-3.22
2179,06/02/2021,DRS 02 Araçatuba,66.43,127.0,52.31,764041.0,16.62,126.0,108.0,16.67
2180,06/02/2021,DRS 03 Araraquara,116.43,130.43,89.27,991435.0,13.16,328.0,273.0,20.15
2181,06/02/2021,DRS 04 Baixada Santista,176.14,393.29,44.79,1831884.0,21.47,232.0,206.0,12.62
2182,06/02/2021,DRS 05 Barretos,62.0,94.14,65.86,425090.0,22.15,157.0,130.0,20.77
2183,06/02/2021,DRS 06 Bauru,237.57,264.0,89.99,1741281.0,15.16,561.0,500.0,12.2
2184,06/02/2021,DRS 07 Campinas,541.86,747.86,72.45,4562125.0,16.39,748.0,931.0,-19.66
2185,06/02/2021,DRS 08 Franca,93.0,108.43,85.77,696336.0,15.57,168.0,145.0,15.86
2186,06/02/2021,DRS 09 Marília,147.43,198.14,74.41,1109670.0,17.86,279.0,361.0,-22.71
2187,06/02/2021,DRS 10 Piracicaba,196.0,300.71,65.18,1539600.0,19.53,434.0,408.0,6.37
2188,06/02/2021,DRS 11 Presidente Prudente,64.14,97.71,65.64,752260.0,12.99,188.0,182.0,3.3
2189,06/02/2021,DRS 12 Registro,21.14,49.0,43.14,278754.0,17.58,41.0,50.0,-18.0
2190,06/02/2021,DRS 13 Ribeirão Preto,195.14,259.57,75.18,1477530.0,17.57,407.0,429.0,-5.13
2191,06/02/2021,DRS 14 São João da Boa Vista,69.29,127.71,54.26,809836.0,15.77,194.0,151.0,28.48
2192,06/02/2021,DRS 15 São José do Rio Preto,237.57,397.29,59.8,1570421.0,25.3,483.0,499.0,-3.21
2193,06/02/2021,DRS 16 Sorocaba,224.0,321.57,69.66,2461760.0,13.06,484.0,439.0,10.25
2194,06/02/2021,DRS 17 Taubaté,366.14,494.14,74.1,2489629.0,19.85,739.0,824.0,-10.32
2195,06/02/2021,Estado de São Paulo,5979.0,8922.86,67.01,44639899.0,19.99,10586.0,10820.0,-2.16
2196,07/02/2021,DRS 01 Grande São Paulo,3160.0,4811.86,65.67,21138247.0,22.76,4921.0,5101.0,-3.53
2197,07/02/2021,DRS 02 Araçatuba,65.57,127.0,51.63,764041.0,16.62,125.0,109.0,14.68
2198,07/02/2021,DRS 03 Araraquara,120.0,131.29,91.4,991435.0,13.24,348.0,279.0,24.73
2199,07/02/2021,DRS 04 Baixada Santista,177.57,394.71,44.99,1831884.0,21.55,263.0,208.0,26.44
2200,07/02/2021,DRS 05 Barretos,62.57,94.0,66.56,425090.0,22.11,164.0,131.0,25.19
2201,07/02/2021,DRS 06 Bauru,240.57,266.43,90.29,1741281.0,15.3,578.0,515.0,12.23
2202,07/02/2021,DRS 07 Campinas,546.57,753.14,72.57,4562125.0,16.51,747.0,916.0,-18.45
2203,07/02/2021,DRS 08 Franca,93.14,109.71,84.9,696336.0,15.76,157.0,148.0,6.08
2204,07/02/2021,DRS 09 Marília,146.43,198.0,73.95,1109670.0,17.84,299.0,343.0,-12.83
2205,07/02/2021,DRS 10 Piracicaba,197.57,302.0,65.42,1539600.0,19.62,441.0,405.0,8.89
2206,07/02/2021,DRS 11 Presidente Prudente,64.71,99.71,64.9,752260.0,13.25,201.0,176.0,14.2
2207,07/02/2021,DRS 12 Registro,21.57,49.0,44.02,278754.0,17.58,43.0,52.0,-17.31
2208,07/02/2021,DRS 13 Ribeirão Preto,196.71,263.29,74.71,1477530.0,17.82,413.0,445.0,-7.19
2209,07/02/2021,DRS 14 São João da Boa Vista,68.57,128.14,53.51,809836.0,15.82,197.0,161.0,22.36
2210,07/02/2021,DRS 15 São José do Rio Preto,238.71,398.86,59.85,1570421.0,25.4,494.0,490.0,0.82
2211,07/02/2021,DRS 16 Sorocaba,225.0,322.43,69.78,2461760.0,13.1,486.0,436.0,11.47
2212,07/02/2021,DRS 17 Taubaté,363.0,501.86,72.33,2489629.0,20.16,714.0,822.0,-13.14
2213,07/02/2021,Estado de São Paulo,5988.29,8951.43,66.9,44639899.0,20.05,10591.0,10737.0,-1.36
2214,08/02/2021,DRS 01 Grande São Paulo,3147.86,4799.14,65.59,21138247.0,22.7,4857.0,5054.0,-3.9
2215,08/02/2021,DRS 02 Araçatuba,64.29,126.86,50.68,764041.0,16.6,119.0,110.0,8.18
2216,08/02/2021,DRS 03 Araraquara,122.29,133.0,91.95,991435.0,13.41,355.0,292.0,21.58
2217,08/02/2021,DRS 04 Baixada Santista,177.86,396.29,44.88,1831884.0,21.63,272.0,207.0,31.4
2218,08/02/2021,DRS 05 Barretos,62.57,94.0,66.56,425090.0,22.11,166.0,143.0,16.08
2219,08/02/2021,DRS 06 Bauru,246.43,271.43,90.79,1741281.0,15.59,553.0,536.0,3.17
2220,08/02/2021,DRS 07 Campinas,549.57,755.86,72.71,4562125.0,16.57,736.0,896.0,-17.86
2221,08/02/2021,DRS 08 Franca,93.0,112.0,83.04,696336.0,16.08,148.0,157.0,-5.73
2222,08/02/2021,DRS 09 Marília,145.43,199.29,72.97,1109670.0,17.96,294.0,344.0,-14.53
2223,08/02/2021,DRS 10 Piracicaba,197.43,303.14,65.13,1539600.0,19.69,452.0,402.0,12.44
2224,08/02/2021,DRS 11 Presidente Prudente,65.86,101.57,64.84,752260.0,13.5,196.0,181.0,8.29
2225,08/02/2021,DRS 12 Registro,22.43,49.0,45.78,278754.0,17.58,48.0,50.0,-4.0
2226,08/02/2021,DRS 13 Ribeirão Preto,198.71,267.14,74.38,1477530.0,18.08,413.0,445.0,-7.19
2227,08/02/2021,DRS 14 São João da Boa Vista,70.57,128.57,54.89,809836.0,15.88,201.0,160.0,25.63
2228,08/02/2021,DRS 15 São José do Rio Preto,240.43,399.57,60.17,1570421.0,25.44,496.0,486.0,2.06
2229,08/02/2021,DRS 16 Sorocaba,223.43,322.14,69.36,2461760.0,13.09,476.0,454.0,4.85
2230,08/02/2021,DRS 17 Taubaté,357.57,508.86,70.27,2489629.0,20.44,705.0,807.0,-12.64
2231,08/02/2021,Estado de São Paulo,5985.71,8967.86,66.75,44639899.0,20.09,10487.0,10724.0,-2.21
2232,09/02/2021,DRS 01 Grande São Paulo,3141.0,4777.0,65.75,21138247.0,22.6,4874.0,5035.0,-3.2
2233,09/02/2021,DRS 02 Araçatuba,63.71,126.86,50.22,764041.0,16.6,114.0,118.0,-3.39
2234,09/02/2021,DRS 03 Araraquara,126.29,136.71,92.38,991435.0,13.79,357.0,311.0,14.79
2235,09/02/2021,DRS 04 Baixada Santista,177.14,396.86,44.64,1831884.0,21.66,276.0,206.0,33.98
2236,09/02/2021,DRS 05 Barretos,63.57,94.0,67.63,425090.0,22.11,180.0,137.0,31.39
2237,09/02/2021,DRS 06 Bauru,250.14,273.57,91.44,1741281.0,15.71,553.0,539.0,2.6
2238,09/02/2021,DRS 07 Campinas,547.14,757.57,72.22,4562125.0,16.61,710.0,886.0,-19.86
2239,09/02/2021,DRS 08 Franca,93.43,114.0,81.96,696336.0,16.37,150.0,152.0,-1.32
2240,09/02/2021,DRS 09 Marília,145.0,200.14,72.45,1109670.0,18.04,304.0,317.0,-4.1
2241,09/02/2021,DRS 10 Piracicaba,197.29,303.57,64.99,1539600.0,19.72,456.0,399.0,14.29
2242,09/02/2021,DRS 11 Presidente Prudente,68.43,102.0,67.09,752260.0,13.56,201.0,177.0,13.56
2243,09/02/2021,DRS 12 Registro,23.0,49.0,46.94,278754.0,17.58,55.0,49.0,12.24
2244,09/02/2021,DRS 13 Ribeirão Preto,201.29,270.29,74.47,1477530.0,18.29,400.0,447.0,-10.51
2245,09/02/2021,DRS 14 São João da Boa Vista,72.0,129.29,55.69,809836.0,15.96,201.0,172.0,16.86
2246,09/02/2021,DRS 15 São José do Rio Preto,244.71,400.43,61.11,1570421.0,25.5,494.0,475.0,4.0
2247,09/02/2021,DRS 16 Sorocaba,222.0,321.57,69.04,2461760.0,13.06,425.0,465.0,-8.6
2248,09/02/2021,DRS 17 Taubaté,353.14,516.71,68.34,2489629.0,20.75,674.0,790.0,-14.68
2249,09/02/2021,Estado de São Paulo,5989.29,8969.57,66.77,44639899.0,20.09,10424.0,10675.0,-2.35
2250,10/02/2021,DRS 01 Grande São Paulo,3127.0,4768.71,65.57,21138247.0,22.56,4822.0,5069.0,-4.87
2251,10/02/2021,DRS 02 Araçatuba,63.86,126.14,50.63,764041.0,16.51,116.0,113.0,2.65
2252,10/02/2021,DRS 03 Araraquara,130.29,140.43,92.78,991435.0,14.16,379.0,314.0,20.7
2253,10/02/2021,DRS 04 Baixada Santista,174.43,397.57,43.87,1831884.0,21.7,265.0,219.0,21.0
2254,10/02/2021,DRS 05 Barretos,65.71,94.0,69.9,425090.0,22.11,183.0,124.0,47.58
2255,10/02/2021,DRS 06 Bauru,253.43,275.14,92.11,1741281.0,15.8,544.0,543.0,0.18
2256,10/02/2021,DRS 07 Campinas,545.86,759.14,71.91,4562125.0,16.64,699.0,846.0,-17.38
2257,10/02/2021,DRS 08 Franca,94.14,116.14,81.06,696336.0,16.68,149.0,150.0,-0.67
2258,10/02/2021,DRS 09 Marília,144.43,200.29,72.11,1109670.0,18.05,301.0,306.0,-1.63
2259,10/02/2021,DRS 10 Piracicaba,197.57,304.71,64.84,1539600.0,19.79,453.0,406.0,11.58
2260,10/02/2021,DRS 11 Presidente Prudente,70.57,102.57,68.8,752260.0,13.63,189.0,181.0,4.42
2261,10/02/2021,DRS 12 Registro,23.86,49.0,48.69,278754.0,17.58,60.0,43.0,39.53
2262,10/02/2021,DRS 13 Ribeirão Preto,203.29,271.86,74.78,1477530.0,18.4,411.0,421.0,-2.38
2263,10/02/2021,DRS 14 São João da Boa Vista,75.29,131.0,57.47,809836.0,16.18,217.0,169.0,28.4
2264,10/02/2021,DRS 15 São José do Rio Preto,249.43,400.43,62.29,1570421.0,25.5,484.0,472.0,2.54
2265,10/02/2021,DRS 16 Sorocaba,220.29,322.29,68.35,2461760.0,13.09,414.0,483.0,-14.29
2266,10/02/2021,DRS 17 Taubaté,347.14,521.71,66.54,2489629.0,20.96,640.0,780.0,-17.95
2267,10/02/2021,Estado de São Paulo,5986.57,8981.14,66.66,44639899.0,20.12,10326.0,10639.0,-2.94
2268,11/02/2021,DRS 01 Grande São Paulo,3121.57,4759.71,65.58,21138247.0,22.52,4788.0,5077.0,-5.69
2269,11/02/2021,DRS 02 Araçatuba,65.43,124.71,52.47,764041.0,16.32,125.0,106.0,17.92
2270,11/02/2021,DRS 03 Araraquara,133.57,144.0,92.76,991435.0,14.52,385.0,311.0,23.79
2271,11/02/2021,DRS 04 Baixada Santista,173.0,399.43,43.31,1831884.0,21.8,268.0,214.0,25.23
2272,11/02/2021,DRS 05 Barretos,66.86,94.0,71.13,425090.0,22.11,171.0,131.0,30.53
2273,11/02/2021,DRS 06 Bauru,256.0,276.29,92.66,1741281.0,15.87,515.0,563.0,-8.53
2274,11/02/2021,DRS 07 Campinas,544.86,761.0,71.6,4562125.0,16.68,716.0,802.0,-10.72
2275,11/02/2021,DRS 08 Franca,94.0,117.43,80.05,696336.0,16.86,147.0,153.0,-3.92
2276,11/02/2021,DRS 09 Marília,145.29,199.43,72.85,1109670.0,17.97,298.0,290.0,2.76
2277,11/02/2021,DRS 10 Piracicaba,196.86,305.43,64.45,1539600.0,19.84,464.0,421.0,10.21
2278,11/02/2021,DRS 11 Presidente Prudente,74.0,103.29,71.64,752260.0,13.73,193.0,178.0,8.43
2279,11/02/2021,DRS 12 Registro,24.14,49.0,49.27,278754.0,17.58,54.0,45.0,20.0
2280,11/02/2021,DRS 13 Ribeirão Preto,204.43,274.0,74.61,1477530.0,18.54,419.0,418.0,0.24
2281,11/02/2021,DRS 14 São João da Boa Vista,77.71,131.29,59.19,809836.0,16.21,212.0,173.0,22.54
2282,11/02/2021,DRS 15 São José do Rio Preto,254.0,400.43,63.43,1570421.0,25.5,498.0,472.0,5.51
2283,11/02/2021,DRS 16 Sorocaba,220.43,322.43,68.37,2461760.0,13.1,421.0,497.0,-15.29
2284,11/02/2021,DRS 17 Taubaté,338.71,526.86,64.29,2489629.0,21.16,632.0,750.0,-15.73
2285,11/02/2021,Estado de São Paulo,5990.86,8988.71,66.65,44639899.0,20.14,10306.0,10601.0,-2.78
2286,12/02/2021,DRS 01 Grande São Paulo,3109.86,4766.14,65.25,21138247.0,22.55,4745.0,5064.0,-6.3
2287,12/02/2021,DRS 02 Araçatuba,66.29,123.29,53.77,764041.0,16.14,121.0,112.0,8.04
2288,12/02/2021,DRS 03 Araraquara,135.57,147.29,92.04,991435.0,14.86,384.0,309.0,24.27
2289,12/02/2021,DRS 04 Baixada Santista,169.71,398.86,42.55,1831884.0,21.77,259.0,231.0,12.12
2290,12/02/2021,DRS 05 Barretos,67.57,93.0,72.66,425090.0,21.88,171.0,144.0,18.75
2291,12/02/2021,DRS 06 Bauru,259.14,278.43,93.07,1741281.0,15.99,516.0,554.0,-6.86
2292,12/02/2021,DRS 07 Campinas,539.86,760.14,71.02,4562125.0,16.66,712.0,777.0,-8.37
2293,12/02/2021,DRS 08 Franca,94.0,119.0,78.99,696336.0,17.09,145.0,163.0,-11.04
2294,12/02/2021,DRS 09 Marília,145.57,199.71,72.89,1109670.0,18.0,305.0,273.0,11.72
2295,12/02/2021,DRS 10 Piracicaba,197.57,305.57,64.66,1539600.0,19.85,451.0,436.0,3.44
2296,12/02/2021,DRS 11 Presidente Prudente,78.14,104.57,74.73,752260.0,13.9,190.0,187.0,1.6
2297,12/02/2021,DRS 12 Registro,23.86,49.0,48.69,278754.0,17.58,53.0,50.0,6.0
2298,12/02/2021,DRS 13 Ribeirão Preto,205.29,276.43,74.26,1477530.0,18.71,410.0,420.0,-2.38
2299,12/02/2021,DRS 14 São João da Boa Vista,80.0,131.71,60.74,809836.0,16.26,213.0,175.0,21.71
2300,12/02/2021,DRS 15 São José do Rio Preto,258.86,400.29,64.67,1570421.0,25.49,492.0,479.0,2.71
2301,12/02/2021,DRS 16 Sorocaba,220.14,322.14,68.34,2461760.0,13.09,413.0,500.0,-17.4
2302,12/02/2021,DRS 17 Taubaté,332.29,528.71,62.85,2489629.0,21.24,618.0,720.0,-14.17
2303,12/02/2021,Estado de São Paulo,5983.71,9004.29,66.45,44639899.0,20.17,10198.0,10594.0,-3.74
2304,13/02/2021,DRS 01 Grande São Paulo,3101.29,4761.0,65.14,21138247.0,22.52,4782.0,5017.0,-4.68
2305,13/02/2021,DRS 02 Araçatuba,67.29,121.43,55.41,764041.0,15.89,120.0,126.0,-4.76
2306,13/02/2021,DRS 03 Araraquara,137.14,152.0,90.22,991435.0,15.33,373.0,328.0,13.72
2307,13/02/2021,DRS 04 Baixada Santista,166.14,398.71,41.67,1831884.0,21.77,263.0,232.0,13.36
2308,13/02/2021,DRS 05 Barretos,69.57,93.0,74.81,425090.0,21.88,170.0,157.0,8.28
2309,13/02/2021,DRS 06 Bauru,259.0,276.86,93.55,1741281.0,15.9,501.0,561.0,-10.7
2310,13/02/2021,DRS 07 Campinas,535.29,761.57,70.29,4562125.0,16.69,714.0,748.0,-4.55
2311,13/02/2021,DRS 08 Franca,95.0,121.14,78.42,696336.0,17.4,149.0,168.0,-11.31
2312,13/02/2021,DRS 09 Marília,145.43,199.71,72.82,1109670.0,18.0,287.0,279.0,2.87
2313,13/02/2021,DRS 10 Piracicaba,197.29,305.57,64.56,1539600.0,19.85,453.0,434.0,4.38
2314,13/02/2021,DRS 11 Presidente Prudente,81.14,105.57,76.86,752260.0,14.03,195.0,188.0,3.72
2315,13/02/2021,DRS 12 Registro,23.57,49.0,48.1,278754.0,17.58,52.0,41.0,26.83
2316,13/02/2021,DRS 13 Ribeirão Preto,207.0,277.57,74.58,1477530.0,18.79,404.0,407.0,-0.74
2317,13/02/2021,DRS 14 São João da Boa Vista,81.43,132.29,61.55,809836.0,16.34,205.0,194.0,5.67
2318,13/02/2021,DRS 15 São José do Rio Preto,264.57,400.14,66.12,1570421.0,25.48,491.0,483.0,1.66
2319,13/02/2021,DRS 16 Sorocaba,219.86,321.57,68.37,2461760.0,13.06,418.0,484.0,-13.64
2320,13/02/2021,DRS 17 Taubaté,324.43,525.57,61.73,2489629.0,21.11,574.0,739.0,-22.33
2321,13/02/2021,Estado de São Paulo,5975.43,9002.71,66.37,44639899.0,20.17,10151.0,10586.0,-4.11
2322,14/02/2021,DRS 01 Grande São Paulo,3094.57,4755.0,65.08,21138247.0,22.49,4826.0,4921.0,-1.93
2323,14/02/2021,DRS 02 Araçatuba,67.43,119.71,56.33,764041.0,15.67,112.0,125.0,-10.4
2324,14/02/2021,DRS 03 Araraquara,137.29,155.29,88.41,991435.0,15.66,376.0,348.0,8.05
2325,14/02/2021,DRS 04 Baixada Santista,162.0,398.14,40.69,1831884.0,21.73,238.0,263.0,-9.51
2326,14/02/2021,DRS 05 Barretos,71.0,93.0,76.34,425090.0,21.88,169.0,164.0,3.05
2327,14/02/2021,DRS 06 Bauru,257.43,276.14,93.22,1741281.0,15.86,480.0,578.0,-16.96
2328,14/02/2021,DRS 07 Campinas,525.29,758.57,69.25,4562125.0,16.63,698.0,747.0,-6.56
2329,14/02/2021,DRS 08 Franca,96.29,122.57,78.56,696336.0,17.6,160.0,157.0,1.91
2330,14/02/2021,DRS 09 Marília,145.71,199.29,73.11,1109670.0,17.96,272.0,299.0,-9.03
2331,14/02/2021,DRS 10 Piracicaba,195.57,305.43,64.03,1539600.0,19.84,448.0,441.0,1.59
2332,14/02/2021,DRS 11 Presidente Prudente,83.57,106.14,78.74,752260.0,14.11,183.0,201.0,-8.96
2333,14/02/2021,DRS 12 Registro,23.86,49.0,48.69,278754.0,17.58,51.0,43.0,18.6
2334,14/02/2021,DRS 13 Ribeirão Preto,206.43,278.43,74.14,1477530.0,18.84,397.0,413.0,-3.87
2335,14/02/2021,DRS 14 São João da Boa Vista,84.43,132.57,63.69,809836.0,16.37,197.0,197.0,0.0
2336,14/02/2021,DRS 15 São José do Rio Preto,269.43,399.43,67.45,1570421.0,25.43,490.0,494.0,-0.81
2337,14/02/2021,DRS 16 Sorocaba,220.57,321.0,68.71,2461760.0,13.04,427.0,486.0,-12.14
2338,14/02/2021,DRS 17 Taubaté,315.29,520.29,60.6,2489629.0,20.9,582.0,714.0,-18.49
2339,14/02/2021,Estado de São Paulo,5956.14,8990.0,66.25,44639899.0,20.14,10106.0,10591.0,-4.58
2340,15/02/2021,DRS 01 Grande São Paulo,3100.86,4781.0,64.86,21138247.0,22.62,4901.0,4857.0,0.91
2341,15/02/2021,DRS 02 Araçatuba,67.14,118.29,56.76,764041.0,15.48,121.0,119.0,1.68
2342,15/02/2021,DRS 03 Araraquara,138.71,157.86,87.87,991435.0,15.92,394.0,355.0,10.99
2343,15/02/2021,DRS 04 Baixada Santista,158.71,398.86,39.79,1831884.0,21.77,225.0,272.0,-17.28
2344,15/02/2021,DRS 05 Barretos,72.43,93.57,77.41,425090.0,22.01,165.0,166.0,-0.6
2345,15/02/2021,DRS 06 Bauru,255.14,271.86,93.85,1741281.0,15.61,484.0,553.0,-12.48
